== Parameters ==
1999_8: -2.77882, -5.07894, -2.38146, -2.19011, -3.86526, -1.99016, -3.14534, -3.72971, -3.77425, -5.58168, -3.59975, -3.93942, -4.53033, -4.16964, -3.16297, -3.6748, -3.52219, -3.26964, -3.3816, -3.6669, -3.69895, -3.4443, -4.07673, -2.91249, -3.28221, -4.02514, -2.46809, -3.35493, -3.17662, -3.60908, -3.72709, -2.57938, -4.06039, -3.77032, -3.70311, -4.47122, -3.88938, -6.23169, -4.06851, -3.30181, 
2002_8: -3.22816, -3.7906, -2.2961, -2.16677, -4.55571, -2.03368, -3.19648, -3.72816, -3.95275, -3.5689, -3.98575, -4.01574, -4.48292, -4.49938, -1.98939, -4.22436, -5.7401, -3.17449, -4.27318, -3.50382, -4.71692, -3.64131, -3.92419, -3.25158, -4.57088, -4.39881, -2.05118, -3.21727, -3.09673, -3.58387, -6.16523, -2.5958, -4.52674, -3.46137, -4.08988, -3.64053, -3.34268, -3.11582, -4.03439, -3.26206, 
2006_0: -4.80879, -3.41872, -3.29002, -2.94686, -3.91902, -1.79352, -3.15542, -2.59371, -3.03817, -3.74433, -4.42458, -2.10384, -2.80585, -4.66653, -3.82908, -3.94612, -2.96037, -3.33141, -3.09492, -3.29344, -3.44074, -3.42018, -2.58999, -3.24956, -3.28508, -4.47449, -2.97797, -3.02846, -4.18533, -3.9939, -2.89391, -4.31446, -4.85648, -2.82946, -2.76237, -3.85318, -3.80721, -6.89252, -3.53594, -2.27534, 
2013_0: -3.88421, -2.81838, -3.77399, -2.63235, -3.60937, -2.13483, -3.38471, -2.69535, -2.99848, -3.38292, -4.11354, -2.7778, -2.91067, -4.64019, -2.3621, -4.46068, -3.41297, -3.25267, -2.19567, -2.8671, -3.95743, -4.25042, -2.92864, -2.662, -3.9478, -4.07232, -2.22136, -3.23231, -3.59589, -4.22443, -3.56241, -3.77279, -4.74671, -3.65769, -2.78877, -4.00613, -3.76609, -3.87503, -3.58115, -2.39868, 
1997_1: -3.0452, -2.94253, -3.10772, -2.01104, -3.13358, -1.25167, -2.84079, -2.44913, -2.13106, -3.21961, -3.64054, -1.33037, -2.96825, -3.57734, -2.43817, -3.2588, -6.52556, -3.05891, -2.65087, -2.30408, -2.77072, -3.30562, -2.65549, -2.21172, -3.43482, -3.07641, -3.33789, -3.11081, -3.03929, -3.37094, -2.71655, -3.30445, -3.5469, -4.45684, -3.63159, -3.20359, -2.82929, -3.13458, -3.20482, -1.70915, 
2012_1: -3.83547, -3.34968, -3.31582, -2.64104, -3.35647, -1.80621, -3.06781, -2.94879, -3.50077, -3.56465, -3.90671, -3.23836, -3.49609, -4.40483, -2.33778, -3.7413, -3.01517, -3.34059, -3.02555, -3.14535, -3.70177, -3.8933, -3.13127, -3.14621, -3.10052, -4.1147, -2.52666, -3.60568, -4.20418, -4.41212, -3.37516, -3.93738, -4.65555, -2.50272, -3.06429, -3.9883, -3.83965, -3.3247, -3.3185, -2.20784, 
2006_4: -4.1578, -3.26162, -3.07051, -3.16979, -3.75258, -2.82503, -3.26092, -2.60701, -3.49104, -3.87494, -4.89421, -2.37535, -3.14821, -4.71275, -2.31849, -4.4847, -3.1772, -3.19877, -2.68631, -3.24325, -3.16096, -4.91136, -3.41645, -2.71181, -3.98321, -4.3044, -2.43964, -3.55821, -4.97759, -4.25083, -3.17375, -4.01061, -4.26505, -3.61755, -2.44527, -3.94429, -4.0498, -3.40373, -3.60254, -2.74886, 
2014_8: -3.63967, -3.93968, -2.60765, -2.97132, -3.99532, -2.14213, -4.33999, -3.67829, -4.64298, -4.33844, -3.56435, -5.3242, -4.42147, -5.2897, -2.36793, -4.45485, -4.04416, -3.71778, -4.03218, -3.07998, -4.16399, -3.26045, -7.1647, -3.93758, -4.41238, -4.5429, -2.22368, -3.2841, -3.14639, -3.80709, -4.40165, -2.59783, -7.69538, -2.68816, -2.91249, -4.27472, -3.92518, -2.3515, -3.84769, -3.31892, 
2012_6: -3.715, -3.88322, -2.90769, -2.74665, -3.55255, -2.21648, -3.32401, -3.14351, -3.43815, -5.14604, -3.27753, -3.9641, -3.73506, -3.49641, -2.12656, -4.33651, -4.19575, -3.5521, -3.50589, -3.07785, -4.3784, -3.3989, -4.64667, -3.50394, -5.42735, -4.6487, -2.34224, -3.81624, -2.82686, -4.03377, -3.84276, -3.86974, -4.12578, -2.98538, -2.95648, -3.32061, -3.11715, -3.048, -3.86349, -2.73825, 
2015_5: -4.84696, -3.28655, -4.57573, -2.16338, -2.70533, -2.02963, -3.29799, -2.40047, -3.61699, -3.69554, -2.94825, -3.16692, -3.60718, -3.35323, -1.75598, -5.08769, -3.85029, -3.23605, -2.66303, -3.10934, -4.45758, -4.36993, -3.66938, -3.07805, -4.39701, -3.7443, -2.22937, -3.22913, -2.77997, -4.01161, -3.53967, -4.88179, -5.65744, -4.54839, -2.41187, -3.3782, -3.93189, -3.44304, -5.64005, -2.33925, 
2009_4: -3.71358, -3.39936, -3.84274, -2.97787, -3.94903, -2.03732, -3.47509, -2.68071, -3.1544, -3.3838, -4.15025, -3.29283, -3.54244, -3.69226, -2.35685, -4.47472, -3.86713, -3.12591, -2.53977, -2.93476, -4.08015, -4.32206, -3.65782, -3.7507, -4.04612, -4.30199, -2.30379, -3.5588, -3.33912, -4.14023, -3.35566, -3.82187, -4.58708, -3.13804, -2.43102, -3.38459, -3.61459, -3.0348, -4.21262, -2.78869, 
2016_8: -3.82714, -3.65426, -3.1065, -2.74569, -4.82635, -1.85802, -4.19813, -4.42438, -3.29745, -3.57198, -2.62618, -4.71013, -3.23349, -2.95841, -1.95047, -3.78443, -6.04914, -3.91565, -4.1516, -3.79424, -4.16683, -3.50152, -4.24445, -3.0675, -4.39931, -3.74583, -3.03388, -3.42359, -2.6574, -3.495, -4.46646, -3.3589, -4.008, -2.65686, -4.32281, -3.68241, -3.79628, -2.56918, -3.46869, -2.76133, 
2013_8: -4.18157, -4.08951, -3.06517, -2.67879, -4.01765, -2.39694, -3.84543, -4.81961, -3.3516, -4.40754, -2.4497, -4.77932, -4.22226, -2.95595, -2.51739, -3.93259, -5.93964, -3.33878, -5.4517, -3.99086, -4.39141, -3.27017, -4.71301, -3.23825, -4.47391, -4.315, -2.28996, -3.53819, -2.64466, -3.93317, -4.11833, -3.11073, -3.93522, -2.98652, -3.94533, -4.24955, -3.48482, -3.10862, -4.26196, -2.81683, 
2007_5: -3.89014, -3.62484, -3.18616, -2.49068, -3.86949, -1.96759, -3.87659, -3.13151, -3.05958, -3.66376, -3.63448, -3.09661, -3.37076, -4.04984, -2.31949, -4.51069, -3.30714, -3.65659, -2.86171, -4.04171, -3.73126, -5.37606, -4.15192, -3.04133, -4.03114, -4.61196, -2.58714, -3.17553, -3.52166, -4.3026, -3.87677, -4.24874, -4.12358, -3.62508, -3.07748, -4.11155, -3.50274, -3.15489, -3.54263, -3.26936, 
2002_2: -3.81916, -2.87471, -3.37669, -2.79328, -3.36041, -1.44545, -3.92269, -2.14002, -2.76022, -2.97155, -3.78156, -1.55496, -2.47024, -4.21543, -2.55446, -3.86898, -3.80459, -3.27317, -2.59309, -3.72623, -3.33885, -4.08332, -2.36241, -2.24342, -4.8753, -4.56722, -2.66033, -2.57833, -4.95057, -4.3096, -2.79378, -4.78567, -4.33909, -7.23969, -3.53649, -3.75244, -3.47466, -4.32299, -4.08883, -1.69888, 
2014_5: -3.95113, -4.22469, -3.02308, -2.77462, -3.35303, -1.82681, -3.28492, -2.76579, -3.77442, -4.33952, -3.09887, -3.41445, -3.21557, -5.55066, -5.29119, -4.38999, -3.81877, -3.75015, -2.66553, -2.73802, -3.81548, -3.57845, -3.6825, -3.20896, -3.95127, -3.83108, -2.20717, -3.63986, -2.58115, -3.90092, -3.68202, -3.45937, -4.90441, -3.1354, -2.42256, -3.64312, -3.78996, -2.3981, -2.99114, -2.64678, 
2002_5: -3.9684, -3.56081, -3.30823, -2.10938, -3.72927, -2.27053, -3.39793, -2.61772, -2.93472, -3.83232, -6.57643, -2.23103, -3.21914, -5.00336, -2.28116, -3.96687, -3.72371, -3.32295, -2.26541, -3.4746, -3.02271, -3.87617, -3.05408, -2.64654, -4.15757, -3.86155, -2.42807, -2.97248, -4.02532, -3.91148, -3.13447, -4.66086, -4.37871, -3.03951, -4.25254, -3.62917, -3.70633, -3.40956, -3.79059, -1.93257, 
2005_7: -3.18921, -4.16099, -2.85048, -2.75152, -3.68639, -2.00213, -3.25565, -3.8742, -3.79322, -3.72407, -4.26922, -4.21705, -4.02691, -3.15826, -2.47784, -8.02264, -3.51919, -3.50896, -3.93977, -3.5475, -4.1005, -6.83641, -4.33044, -3.03981, -4.5204, -4.9461, -2.69729, -3.70813, -3.18844, -3.83306, -4.17146, -3.45764, -4.08418, -3.09624, -3.25427, -4.08347, -4.20941, -3.43194, -4.89531, -3.67435, 
2013_7: -4.21091, -4.88034, -3.10679, -2.84603, -3.96979, -2.41293, -3.7471, -3.83262, -3.46156, -4.20977, -3.6526, -5.21179, -3.7711, -2.84348, -2.87876, -4.23811, -4.15586, -4.01487, -4.47624, -3.3233, -5.02456, -3.27244, -8.21274, -3.28821, -4.73658, -4.46497, -2.46462, -4.4381, -2.49967, -4.11365, -3.96045, -3.30696, -3.91545, -2.99792, -4.08255, -4.07366, -3.42876, -3.21676, -3.87904, -3.26245, 
2005_0: -4.06259, -2.48858, -3.40078, -3.18209, -3.56608, -1.36751, -3.58397, -2.7129, -2.70075, -3.42739, -3.89569, -1.95959, -2.76554, -5.46782, -2.42474, -7.61561, -3.14842, -3.33767, -2.41102, -3.15778, -3.28848, -3.34549, -2.09804, -2.99553, -3.41458, -4.44545, -4.45923, -3.10111, -4.05249, -4.20413, -3.51274, -4.37922, -4.37331, -3.58382, -2.2626, -3.83885, -3.71785, -3.7315, -3.67859, -1.86428, 
2014_0: -17.3567, -2.87074, -3.99079, -2.69077, -3.29595, -1.9128, -3.43249, -2.63296, -3.27226, -3.5628, -3.32283, -2.90169, -3.07238, -5.41998, -1.77467, -4.25537, -3.50597, -3.29802, -3.07858, -2.68729, -3.43679, -3.58355, -2.83756, -3.24208, -3.50922, -4.25267, -2.5589, -3.01021, -3.07789, -4.6501, -3.51271, -4.17519, -8.3122, -2.62241, -5.29672, -3.46148, -4.27096, -3.14177, -3.50141, -2.47577, 
2007_0: -3.96381, -3.1548, -3.65468, -2.33149, -3.95251, -1.37244, -3.85379, -2.94699, -3.35126, -3.72615, -3.75787, -2.19655, -2.94855, -4.48955, -2.57772, -4.24183, -2.64286, -3.58484, -2.73407, -3.47682, -3.3454, -3.5337, -2.5822, -2.40044, -3.38113, -4.20794, -3.29781, -3.01382, -5.09475, -6.2878, -3.31295, -4.08433, -4.73085, -6.61422, -2.44339, -3.36367, -3.85031, -3.762, -3.84136, -2.18627, 
2010_2: -4.23686, -2.98438, -4.5651, -2.86153, -4.37743, -2.56225, -3.2382, -2.67409, -4.23613, -3.57819, -3.48686, -2.27065, -3.09032, -4.49564, -2.3044, -4.51853, -3.34136, -3.31481, -2.40278, -3.0081, -4.46639, -3.87793, -3.38808, -2.87574, -3.65748, -4.45028, -2.56758, -3.01515, -4.07519, -3.8096, -3.89851, -4.30158, -4.60865, -2.85453, -2.95379, -3.52231, -4.11664, -3.25268, -3.70712, -1.98868, 
2010_0: -4.37165, -3.37065, -3.73776, -2.97174, -3.48592, -1.62983, -3.92376, -2.8869, -3.36047, -2.99312, -5.01181, -2.53737, -3.31267, -4.74146, -2.47675, -3.81303, -2.80572, -3.49877, -2.17038, -3.63143, -3.51728, -3.31262, -2.82352, -3.57873, -3.30811, -4.21255, -2.7992, -2.86632, -3.9166, -4.80755, -4.3504, -4.06236, -4.55027, -2.77562, -2.79154, -3.59857, -3.70992, -4.13762, -3.80722, -3.04535, 
2008_3: -3.84845, -3.38333, -3.2913, -2.57923, -4.32021, -2.03252, -3.26251, -2.74685, -3.68454, -3.43368, -3.88453, -2.02608, -3.72212, -4.77451, -2.43809, -3.89057, -4.22423, -3.15497, -2.46026, -4.06499, -3.53694, -4.28979, -3.48372, -2.98725, -4.51237, -4.34243, -2.56314, -2.90498, -3.4264, -7.36882, -3.23875, -4.02774, -4.81832, -3.54976, -2.67271, -3.68136, -3.58811, -3.63551, -3.62872, -2.86623, 
2011_2: -4.93785, -2.81978, -3.92941, -2.66164, -3.59436, -2.179, -3.138, -2.69978, -3.63534, -3.04687, -3.62971, -2.92986, -3.42428, -4.32581, -2.35148, -4.42287, -3.76577, -3.18359, -2.00834, -3.31355, -3.2836, -3.64255, -2.8201, -3.30757, -3.1718, -3.78846, -2.48851, -2.8426, -3.4585, -4.44278, -3.16916, -4.94337, -4.63174, -2.52259, -2.52232, -3.1288, -3.81258, -3.68222, -4.15203, -2.13445, 
2005_4: -3.35502, -3.44181, -3.58767, -2.63896, -3.4388, -1.61612, -3.75099, -3.19732, -3.10822, -4.31684, -4.31585, -2.91847, -3.06753, -8.0218, -2.5854, -4.33628, -4.50352, -3.57194, -2.62913, -3.07275, -3.43344, -4.61114, -3.32639, -3.02316, -4.34192, -4.42602, -2.78898, -3.34136, -4.49975, -4.22448, -3.46868, -4.00591, -3.69726, -3.11206, -2.70849, -3.62047, -3.89556, -3.40956, -3.92488, -2.95245, 
2004_5: -4.02336, -2.40924, -3.99628, -2.14722, -3.31163, -1.48836, -3.3001, -2.75552, -4.74477, -3.12856, -3.40074, -2.07474, -2.81054, -4.01991, -2.13274, -5.93593, -3.78668, -5.80334, -2.03752, -3.14661, -6.45009, -4.267, -2.67242, -2.29205, -6.48303, -4.01758, -2.55565, -3.26215, -3.71826, -3.6586, -2.97881, -4.08589, -4.05841, -3.8883, -1.98495, -3.75877, -3.40269, -3.11879, -3.17081, -1.60909, 
2007_6: -3.45062, -3.61454, -3.05526, -2.57459, -3.77146, -2.4352, -3.02389, -3.21208, -3.47461, -3.78152, -3.70844, -3.65061, -3.9499, -3.53743, -2.13493, -4.38283, -4.34465, -3.0918, -3.07086, -3.01504, -4.12493, -9.08718, -4.64579, -3.13698, -4.4091, -4.44044, -2.42764, -4.78186, -2.96055, -4.31469, -3.36872, -3.27257, -4.06617, -3.13841, -2.82684, -3.26869, -3.09758, -3.19567, -3.61979, -2.76384, 
2000_7: -2.95619, -3.89399, -2.25723, -2.11791, -3.63175, -1.63653, -3.97153, -3.6472, -3.32255, -3.47251, -3.20306, -3.15156, -3.43687, -3.52455, -2.02779, -3.59154, -3.65818, -3.04111, -3.01935, -2.78535, -3.47495, -3.45707, -3.29015, -1.93768, -3.30339, -3.89926, -2.65622, -2.94645, -2.94753, -3.00825, -2.67528, -2.67225, -3.94272, -3.1455, -3.27988, -3.02557, -3.33311, -3.07545, -3.60188, -2.22767, 
1998_6: -4.19147, -3.36733, -2.74931, -2.43402, -3.5154, -1.74999, -3.3469, -3.96992, -3.68994, -3.55464, -4.30338, -5.7781, -3.42439, -5.80515, -2.64078, -3.66662, -3.79625, -2.96358, -2.74258, -2.95484, -3.34601, -3.65215, -3.39338, -2.45032, -3.63192, -6.22865, -2.76716, -2.91567, -2.85377, -3.4834, -3.06662, -3.57048, -3.70022, -3.12977, -3.40144, -3.34443, -3.93996, -2.58358, -2.9122, -2.35786, 
2008_1: -3.94021, -3.05294, -3.93725, -2.55696, -3.60942, -1.64189, -3.58437, -2.38879, -3.83346, -3.67473, -3.59377, -2.21399, -2.99562, -4.28078, -2.55271, -6.64982, -4.22398, -3.33044, -2.81703, -3.24713, -3.04763, -7.14684, -2.78915, -2.96102, -3.73187, -4.26662, -4.81164, -2.69371, -3.69756, -5.73195, -2.73434, -4.05567, -4.29319, -3.54308, -2.77115, -3.92739, -3.48856, -3.59503, -3.61696, -1.94716, 
1999_0: -3.31131, -4.85657, -3.18049, -1.99492, -3.30458, -1.89334, -3.24916, -2.34574, -2.40339, -3.20325, -3.68665, -1.43938, -2.37866, -3.7895, -2.93628, -4.5898, -3.79609, -2.91373, -2.46368, -2.99938, -2.89831, -3.51849, -1.78284, -3.26527, -3.94622, -3.57536, -3.06049, -4.44372, -3.82807, -3.36908, -3.34478, -4.0537, -3.90869, -3.26004, -3.4589, -3.62526, -3.53282, -4.18292, -3.21758, -2.32625, 
2004_6: -3.94892, -2.91262, -3.43238, -2.20262, -3.136, -1.5233, -3.00847, -2.36954, -2.78316, -5.35373, -3.78219, -2.0378, -3.21503, -4.13166, -1.88815, -3.70995, -4.56832, -3.51016, -2.00698, -3.14068, -3.74343, -3.54154, -2.45996, -2.45003, -3.84377, -3.87941, -2.78908, -3.36015, -3.27607, -3.59643, -3.17523, -4.10328, -4.37575, -3.82479, -2.13467, -3.12273, -3.0096, -3.136, -3.91661, -1.79418, 
2000_6: -2.43404, -3.71453, -2.54428, -2.23952, -3.7198, -1.85935, -3.25123, -3.01098, -6.20947, -3.40701, -4.07912, -2.78949, -3.33266, -3.95569, -2.50979, -3.28598, -3.65012, -2.84875, -2.95275, -3.51803, -3.41758, -4.10774, -2.6947, -3.34905, -3.99636, -3.83931, -2.87395, -2.9105, -4.32363, -3.16394, -3.09964, -3.54289, -4.14887, -3.30841, -3.84988, -5.39486, -3.19697, -2.97944, -3.17211, -4.11444, 
2002_7: -3.36961, -3.58244, -2.94673, -2.1556, -3.34739, -2.16789, -3.64296, -2.75054, -3.51127, -4.15784, -4.0828, -3.46459, -3.93589, -4.49742, -2.79277, -4.13634, -3.79442, -3.59075, -3.34234, -3.56885, -3.74988, -4.04109, -3.11365, -3.40861, -4.06751, -5.55324, -2.27711, -2.83318, -3.4746, -3.79804, -3.01411, -3.35778, -5.09448, -3.54961, -12.0785, -3.68939, -3.91118, -3.41565, -4.02067, -3.01424, 
2004_4: -3.60946, -2.3275, -3.95944, -2.24527, -2.78149, -1.14919, -2.41442, -2.22718, -3.16339, -3.08139, -3.83924, -1.60447, -2.71718, -3.84639, -2.41383, -3.35654, -5.47137, -3.42111, -2.15778, -2.8322, -2.60129, -3.82847, -2.57105, -2.6965, -3.12775, -3.66833, -4.07112, -2.41798, -2.97913, -3.64316, -2.17246, -3.76682, -3.71642, -3.74484, -2.3328, -4.21469, -3.25327, -2.78353, -2.94146, -1.56057, 
1998_2: -2.94866, -2.96734, -2.60448, -2.02826, -6.32593, -2.03096, -2.64415, -4.44891, -2.1301, -2.76854, -2.96541, -1.40878, -2.18704, -3.5817, -1.87841, -3.13789, -2.81455, -2.83033, -1.61669, -2.68154, -2.71916, -2.50378, -6.89731, -1.90018, -3.94319, -2.9934, -3.12767, -2.61442, -3.15598, -3.00818, -2.48817, -3.47724, -3.29539, -2.80407, -2.62433, -2.67805, -3.22319, -3.2318, -2.72409, -1.83574, 
2003_4: -3.44729, -3.49393, -2.95838, -2.27659, -3.29155, -1.40914, -4.07886, -2.87159, -3.23075, -3.86099, -3.8889, -2.22412, -3.50717, -8.74539, -2.12744, -3.82909, -4.00146, -3.58561, -2.84861, -3.58411, -3.14267, -5.5306, -3.11385, -2.46141, -3.77556, -3.89975, -3.09803, -3.0149, -3.5746, -3.79032, -3.3355, -4.79623, -4.24363, -3.67946, -5.20824, -3.58291, -3.1296, -3.41286, -3.86513, -2.0194, 
2010_1: -4.04084, -3.41606, -3.04285, -3.29389, -4.45605, -1.84295, -3.30563, -2.64532, -3.40132, -4.14585, -4.11802, -2.47754, -2.89818, -4.31947, -2.53949, -4.23943, -3.24748, -3.33784, -2.63671, -3.04171, -3.52715, -3.61731, -3.54055, -2.76233, -3.32706, -4.38751, -5.26795, -5.57547, -3.95967, -4.52712, -3.26418, -3.98242, -4.27445, -3.19107, -2.86809, -3.83476, -4.08024, -3.34788, -4.06765, -2.31988, 
2009_5: -4.53167, -3.65117, -3.15917, -2.52543, -4.9052, -1.91044, -3.23303, -2.76942, -3.1681, -3.63891, -4.08943, -3.70863, -3.11135, -3.25605, -2.34784, -4.48029, -9.64293, -4.11681, -2.75435, -3.086, -4.29345, -4.42522, -3.85335, -3.4566, -4.80452, -4.84606, -3.45004, -2.98427, -3.34455, -4.35434, -3.3671, -4.25211, -4.48249, -3.04573, -2.5842, -3.61883, -3.27881, -2.8948, -4.12465, -2.5199, 
2011_5: -4.62937, -3.17077, -4.82278, -2.51796, -4.14128, -1.79298, -3.35506, -2.3488, -3.08275, -3.41423, -3.25818, -2.83802, -3.30503, -3.32745, -2.64614, -3.9751, -4.10937, -3.34494, -2.37023, -3.79637, -2.87983, -4.22421, -3.54239, -2.62928, -3.94454, -4.0845, -2.40893, -3.21645, -3.0367, -3.7614, -5.83059, -4.82018, -3.88928, -3.01997, -2.57128, -3.47549, -3.62978, -3.74384, -4.20783, -2.72899, 
2009_7: -4.02782, -4.38326, -3.2017, -2.68899, -4.34013, -2.06868, -4.12958, -4.09165, -3.73465, -4.50198, -3.57985, -4.6594, -4.36131, -2.84946, -2.74582, -5.80088, -4.01775, -3.14698, -4.82492, -3.30645, -4.66264, -3.60768, -4.62179, -2.87744, -4.43081, -5.04732, -4.10507, -3.30654, -2.96946, -4.5853, -3.32235, -3.06067, -3.57884, -3.20754, -2.77158, -3.90008, -3.45463, -3.06681, -4.16527, -3.75226, 
2003_3: -5.34872, -3.21575, -3.81824, -2.16585, -3.58221, -1.67296, -3.18684, -3.10373, -2.81943, -3.46692, -6.09581, -1.80299, -2.56165, -4.95271, -2.2674, -3.83896, -4.2109, -3.32048, -2.38252, -2.72319, -3.32884, -4.32056, -2.50098, -2.7762, -7.24739, -5.21338, -2.78975, -2.87421, -3.83067, -4.25788, -2.7481, -3.86452, -4.4302, -3.97162, -3.85118, -3.63325, -3.23364, -3.10208, -3.8075, -1.73403, 
2003_0: -3.74038, -2.15042, -3.59829, -3.23639, -3.31578, -1.59859, -3.4128, -2.48862, -2.67316, -2.90692, -4.70328, -1.51973, -2.97116, -3.86739, -3.3185, -4.20773, -3.6477, -2.88486, -2.0453, -2.70056, -3.59729, -3.45774, -1.97326, -2.4114, -3.73964, -4.30127, -3.58132, -3.03311, -3.9234, -4.01609, -2.50917, -5.55039, -4.33487, -3.80309, -3.84948, -3.30131, -3.37497, -3.12416, -3.3147, -1.54337, 
2014_7: -3.55668, -3.51409, -2.81549, -2.69635, -3.15879, -1.86678, -3.5629, -3.40735, -3.88264, -3.91433, -3.157, -4.24523, -4.35968, -5.0426, -2.17043, -4.19987, -4.08055, -3.2674, -3.15611, -2.9317, -3.80442, -3.65798, -4.01388, -3.96359, -4.21607, -4.37009, -2.21897, -3.30543, -2.70129, -4.16005, -4.07223, -3.27031, -4.94499, -3.0143, -2.77433, -3.76061, -4.08707, -2.32815, -3.1404, -2.92626, 
2013_5: -4.15409, -3.77906, -3.62343, -2.62037, -3.40465, -2.19476, -4.14868, -2.55135, -3.8221, -3.9197, -3.06575, -4.19934, -4.175, -3.89099, -1.81904, -4.98284, -4.48972, -3.63814, -4.26138, -3.21982, -4.01508, -4.01537, -5.87067, -3.12091, -4.54153, -4.5496, -2.10775, -3.43726, -2.97805, -3.94231, -3.51101, -3.58611, -4.27002, -3.00635, -2.98288, -3.2639, -3.76136, -2.97167, -4.04202, -2.82595, 
2008_5: -4.36915, -3.30765, -3.54155, -2.33058, -4.4729, -1.98275, -2.97726, -3.02329, -3.3545, -3.94618, -3.33772, -3.92921, -3.67073, -3.51037, -2.51004, -4.08518, -18.0152, -3.71938, -3.13367, -3.29981, -4.36939, -4.04918, -3.68966, -2.97849, -4.27454, -5.3054, -2.34931, -3.04271, -3.5344, -3.94761, -3.42242, -4.33673, -4.33103, -3.22299, -2.62198, -3.45174, -3.85273, -3.2011, -3.60144, -2.67012, 
2006_3: -4.28657, -3.03911, -3.40793, -2.47068, -3.69705, -1.73936, -3.12785, -3.12946, -3.18377, -4.16216, -4.09345, -2.71494, -3.63098, -4.07136, -2.62815, -4.1965, -9.73308, -3.23446, -2.82803, -3.05366, -3.79962, -4.39908, -2.81525, -3.52542, -3.73269, -4.32323, -4.26317, -3.84195, -4.01623, -4.27806, -3.27777, -3.98795, -4.31839, -2.84236, -3.21427, -3.80585, -4.21238, -3.64718, -3.4405, -2.35155, 
2006_6: -3.44094, -3.8485, -8.22607, -2.58055, -4.01305, -2.1523, -4.08302, -4.09785, -3.39366, -4.14919, -5.17661, -3.77166, -3.80251, -3.16055, -2.59381, -4.56938, -4.37235, -3.67277, -3.07262, -3.70798, -3.76716, -3.93179, -4.2632, -3.05578, -3.94107, -4.26346, -2.40964, -3.15452, -3.9668, -3.9836, -3.50217, -3.87608, -3.82271, -2.95267, -2.69311, -3.59646, -3.88032, -3.06773, -3.34802, -3.12678, 
2013_1: -4.14535, -3.21266, -3.4704, -3.02929, -3.26869, -2.07931, -3.58571, -2.71925, -3.34551, -3.4705, -3.34779, -2.94586, -3.24856, -4.32449, -2.28681, -4.36814, -3.76599, -3.64036, -2.74816, -3.42388, -3.84663, -4.97596, -3.14118, -3.20984, -4.33296, -4.01864, -2.99101, -3.99414, -3.73612, -4.15792, -3.91641, -3.86071, -4.47019, -4.52223, -2.5701, -3.56555, -3.94582, -3.85837, -3.97694, -2.48543, 
1999_7: -2.61191, -4.05241, -2.78911, -2.41554, -3.4665, -1.50936, -3.35965, -3.48663, -3.55402, -2.77893, -3.64552, -3.27297, -3.54206, -3.77079, -2.13486, -3.81016, -3.47265, -3.07268, -2.88866, -3.34741, -3.96452, -4.19679, -3.3965, -2.15255, -3.57581, -5.42433, -2.63723, -2.618, -3.01342, -3.39505, -3.48391, -3.05456, -3.86136, -3.25792, -4.62494, -3.27364, -3.14842, -3.09249, -4.74081, -2.57979, 
2005_5: -3.76662, -3.16425, -3.52535, -2.56022, -3.8235, -1.87102, -3.19051, -3.12401, -2.87219, -3.10321, -4.26031, -2.94489, -3.61931, -3.78488, -2.65059, -4.60707, -4.41902, -3.10053, -2.9701, -4.13532, -4.21502, -3.94352, -3.19025, -3.18972, -4.74507, -4.46725, -2.85159, -3.3235, -3.95284, -4.08044, -3.67857, -3.85234, -3.69025, -3.15683, -2.63317, -3.93765, -3.64149, -3.5672, -3.32474, -2.92786, 
2000_1: -3.10043, -4.26576, -2.72559, -3.1993, -3.17918, -1.39975, -4.56444, -2.8666, -2.84085, -3.08425, -3.37114, -1.67823, -2.27077, -3.41488, -4.63608, -3.14324, -3.06124, -4.97259, -2.81641, -2.79507, -2.41263, -2.81075, -2.05116, -2.45869, -5.01824, -3.10083, -2.67034, -2.64715, -6.75009, -6.44511, -2.36309, -5.47851, -4.07095, -3.42207, -2.86655, -3.11585, -2.92756, -3.47218, -3.0552, -1.46583, 
2008_8: -3.72342, -4.29337, -2.67704, -2.60157, -4.77124, -2.09669, -3.74207, -3.89535, -4.23642, -3.86397, -3.22881, -4.5744, -6.37984, -3.47756, -2.70203, -4.23768, -4.64228, -6.52101, -4.15515, -3.93572, -4.48282, -3.32484, -4.6549, -2.97301, -4.49299, -4.55244, -2.47439, -3.24021, -2.80456, -4.08292, -3.76049, -2.62597, -4.48669, -3.35047, -3.23016, -3.84029, -3.69146, -2.72993, -4.42415, -3.04813, 
2011_7: -5.8812, -4.18206, -4.42495, -2.36801, -4.13855, -3.43872, -3.59852, -3.11552, -3.52433, -3.42193, -3.27119, -3.73295, -3.24252, -2.44977, -2.86042, -4.21639, -4.0876, -3.30245, -2.90975, -4.09195, -4.1928, -4.15471, -4.54546, -2.90587, -4.19415, -4.03546, -2.17538, -3.65192, -3.03775, -4.5729, -3.85372, -4.62788, -2.96931, -3.26747, -2.56914, -4.92477, -3.37908, -4.18628, -4.83936, -2.20049, 
