== Parameters ==
2017_6: -2.67943, -2.12445, -2.46492, -3.32501, -3.0085, -4.38842, -4.01332, -4.20393, -3.76125, -0.74864, -3.41391, -3.47148, -3.24003, -4.33977, -0.924217, -4.20924, -3.29123, -2.61278, -3.74296, -2.9213, -2.86439, -2.55438, -2.66596, -3.44103, -2.15824, -3.08197, -3.64984, -3.38086, -3.10306, -2.17183, 
2014_7: -4.48117, -3.81158, -1.88826, -3.58631, -2.62325, -2.56449, -4.24777, -3.75214, -3.17158, -0.604452, -2.68129, -3.60025, -3.16435, -3.22688, -1.13965, -2.76521, -3.18983, -2.63741, -4.44357, -2.44571, -2.35138, -3.55704, -1.94019, -2.90855, -1.69988, -3.46046, -3.04053, -2.99326, -2.9116, -2.52632, 
2015_2: -2.96527, -2.68088, -2.67627, -3.57612, -2.78093, -2.60736, -3.79488, -5.92147, -2.73119, -0.672448, -3.01372, -3.17113, -3.69912, -3.55257, -0.140359, -2.98471, -2.57577, -2.57073, -3.42515, -3.77469, -2.6811, -2.50763, -2.47608, -3.22988, -0.50341, -3.54229, -2.47104, -3.25279, -2.57505, -2.25599, 
2013_8: -2.22099, -3.90384, -2.04195, -3.57155, -2.68049, -2.37003, -3.9065, -4.46275, -1.82095, -0.611739, -2.83862, -5.66766, -3.29621, -3.39629, -1.34995, -4.51674, -3.04271, -2.91173, -4.12453, -2.96444, -2.15036, -3.83678, -2.46666, -3.29315, -1.53955, -4.07953, -2.10739, -3.03806, -3.1419, -2.09836, 
2012_0: -3.46515, -4.36051, -4.52786, -3.58265, -1.90775, -1.80877, -2.69564, -2.18518, -3.13795, 0.566994, -4.69135, -3.97676, -4.14356, -4.02538, -1.07045, -2.29462, -3.07701, -3.2941, -3.52397, -3.72347, -2.34535, -2.57827, -2.14551, -2.84499, -1.22127, -2.30825, -2.37545, -2.58603, -2.69996, -2.6183, 
2012_2: -2.96106, -3.23857, -2.24845, -3.80503, -4.64393, -1.74647, -2.96241, -2.92134, -3.51336, -1.27225, -3.57302, -3.45658, -2.9644, -4.24499, -1.36739, -2.2801, -3.65934, -3.05237, -4.6965, -3.21021, -3.34126, -3.13853, -2.16167, -2.84785, -1.05051, -3.22115, -2.69765, -3.84892, -3.14467, -3.20822, 
2013_0: -3.25973, -3.2059, -0.966936, -3.63487, -2.701, -1.95056, -2.89426, -3.05837, -3.74238, 0.345084, -4.19469, -4.70452, -4.08675, -2.85962, -1.02537, -2.71243, -2.80579, -2.48059, -2.84153, -3.92704, -2.5319, -2.66744, -1.94926, -2.21204, -0.984017, -3.12531, -1.99106, -2.79355, -3.21897, -2.43884, 
2015_6: -4.05407, -3.27206, -2.54032, -4.17698, -2.25735, -2.61746, -6.8098, -4.09764, -2.7911, -0.741521, -3.32421, -4.25814, -3.98181, -3.00138, -0.759098, -3.12858, -3.78841, -2.11501, -3.13776, -2.15685, -2.19027, -2.85405, -2.58357, -2.74647, -1.58699, -2.75652, -2.39723, -2.68097, -3.09154, -3.13598, 
2013_2: -3.48849, -3.94163, -3.07779, -4.46273, -2.34799, -1.5402, -3.3647, -3.45307, -3.36813, -1.23528, -3.38085, -3.86329, -3.48188, -2.82994, -0.910758, -2.43909, -2.86599, -3.17245, -3.57037, -5.92404, -2.54464, -2.60504, -2.09121, -3.4489, -1.2583, -3.38732, -2.36974, -3.0309, -3.51836, -2.93519, 
2008_5: -3.17013, -3.87894, -4.0886, -2.98298, -4.91215, -1.74871, -3.4548, -2.85181, -2.13913, -1.52377, -2.69851, -3.74767, -4.7451, -3.4831, -1.4175, -2.27718, -3.00428, -2.16389, -2.88366, -3.48237, -1.9684, -4.84818, -6.30746, -2.98529, -1.13824, -4.35876, -3.24856, -2.42125, -4.33873, -3.84043, 
2005_7: -2.90041, -2.67714, -3.2521, -3.62049, -2.60028, -2.76695, -2.75274, -3.06268, -2.22415, -1.25187, -5.26455, -3.01888, -3.65489, -2.87453, -0.632989, -2.36606, -5.18487, -2.68458, -3.1714, -2.81377, -2.9395, -3.26085, -2.138, -2.29107, -1.37551, -3.45649, -3.05498, -2.91394, -3.83182, -3.07592, 
2009_5: -3.1937, -4.02974, -5.53102, -6.96007, -2.07731, -1.86445, -2.60427, -3.29856, -1.87117, -1.15786, -2.82261, -3.55146, -4.21515, -3.94305, -0.95807, -1.98915, -3.2492, -3.70173, -4.0853, -3.95522, -1.71664, -3.51882, -1.31554, -4.42136, -1.78606, -4.1646, -3.3278, -3.72014, -3.85407, -3.5493, 
2002_2: -1.91705, -1.37726, -2.32664, -2.89209, -8.80261, -5.06585, -2.71371, -2.53681, -2.64932, -2.03434, -2.36536, -1.57114, -2.00873, -4.83221, -1.49404, -4.74568, -0.687604, -3.48229, -3.15807, -1.71075, -1.28943, -2.49516, -1.32905, -7.01808, -0.228126, -2.2402, -0.938767, -2.19161, -1.63271, -2.57463, 
2016_1: -3.79888, -3.7219, -1.76121, -3.21961, -2.53673, -2.09276, -3.41987, -3.33292, -3.28266, -3.23878, -4.1839, -5.8468, -3.21616, -3.06575, -1.71338, -3.06996, -3.62451, -2.76609, -3.95331, -2.58586, -2.32023, -1.91116, -1.83454, -2.73387, -6.1411, -2.86851, -2.18011, -3.02915, -4.04524, -2.44051, 
2010_0: -2.80853, -2.32134, -3.82176, -3.37544, -3.20896, -1.63814, -2.96571, -2.60712, -3.08933, -1.1628, -4.24427, -3.72477, -3.18514, -4.28736, -1.0726, -3.49693, -3.35036, -3.05195, -3.96838, -3.2161, -2.15556, -2.03472, -2.01052, -4.01189, -1.59685, -6.35391, -3.23513, -2.86376, -3.30594, -4.19448, 
2004_0: -2.51049, -2.48814, -3.19994, -2.64239, -3.59117, -0.902102, -2.53249, -2.04614, -3.24916, -1.63023, -2.81775, -2.79473, -2.08904, -1.87382, -2.13796, -1.90299, -3.42424, -1.67707, -2.91323, -2.61298, -0.697253, -2.49674, -1.89133, -1.74585, -0.627002, -4.24246, -1.99695, -2.43382, -2.94138, -2.13176, 
2000_6: -0.790026, -2.05005, -5.23203, -1.17553, -0.802784, -4.58202, -1.11833, -1.2516, -1.23975, -0.540537, -1.9804, -1.71006, -1.17207, -1.24226, -1.04706, 0.461224, -2.62155, -0.637082, -0.42513, -1.10129, -2.40481, -0.603347, -3.25661, 0.136078, -0.466997, -1.1966, -2.64338, -6.33725, -5.04024, -0.453658, 
2011_4: -3.35507, -3.96814, -4.2432, -3.49381, -1.76716, -2.06062, -3.61924, -4.81632, -2.47528, -0.939356, -3.39763, -3.40876, -3.94113, -3.19341, -2.03728, -1.86123, -2.9542, -2.14176, -2.899, -3.39928, -2.33958, -2.12456, -1.27836, -2.34791, -1.00642, -4.22659, -1.83285, -2.82896, -2.77838, -3.35081, 
2000_3: -7.06299, -2.32268, -1.11998, -0.455309, -0.0368765, -3.94776, -0.793339, -1.18401, -0.526, -3.10046, -8.2787, 0.113275, -7.45565, -0.0172606, -4.08354, 0.2726, -3.44563, -3.29116, -0.694743, -0.556594, -3.79146, -4.87729, 0.107796, 0.207654, 0.747953, -2.36393, -0.802533, -0.444469, -0.713703, -0.989891, 
2008_3: -3.35361, -3.16974, -3.31621, -3.89367, -2.38303, -1.92185, -3.33059, -2.6473, -3.6693, -1.18726, -3.70732, -3.66777, -3.62205, -3.9056, -1.20468, -1.71475, -2.7027, -3.62435, -3.49051, -3.30832, -2.582, -3.21941, -1.91847, -2.51831, -1.46656, -3.90521, -3.18286, -3.72445, -3.82866, -3.72502, 
2003_3: -7.53711, -2.21904, -2.85729, -3.22969, -1.77049, -1.39152, -2.36733, -2.62001, -9.65792, 0.115335, -2.55946, -2.0701, -2.98387, -1.7079, -1.04739, -2.89489, -2.48806, -3.13954, -1.92648, -2.51601, -2.09504, -1.63458, -1.82126, -1.91538, -2.28672, -2.60412, -1.37226, -2.82771, -2.76258, -3.64999, 
2004_4: -3.5328, -2.53132, -2.86917, -4.82122, -2.25203, -1.69226, -3.03708, -2.1219, -1.87245, -0.690326, -1.97942, -4.39082, -3.31094, -2.77815, -0.992378, -2.30923, -2.84804, -3.33216, -1.4929, -3.09665, -1.3682, -2.25454, -3.37177, -2.12502, -0.257507, -2.77141, -2.14214, -2.51519, -2.96582, -3.06784, 
2004_3: -3.10376, -2.40234, -3.28682, -3.10536, -1.96114, -1.35141, -3.21477, -2.2526, -2.32063, -1.24069, -2.64644, -2.60477, -2.95019, -2.78365, -1.77725, -2.23982, -2.84441, -2.38877, -3.53059, -3.67919, -5.88716, -2.48947, -2.55999, -2.78258, -0.713779, -3.48587, -3.44101, -2.4627, -2.47119, -5.15168, 
2006_0: -3.03001, -2.34213, -2.86739, -4.6955, -4.08955, -1.69347, -2.45595, -2.46812, -1.97277, -0.844267, -2.82664, -4.61704, -2.43081, -1.92181, -1.24273, -3.84754, -2.84089, -2.98051, -4.46531, -2.54838, -1.70288, -3.03572, -3.59948, -5.38302, -1.2577, -2.44475, -2.56098, -2.90658, -2.57925, -5.54934, 
2004_7: -2.85265, -1.99021, -2.9938, -3.55992, -2.51464, -1.78485, -3.46888, -2.38052, -2.17693, -0.823993, -3.43391, -4.80511, -3.3274, -2.38397, -0.362633, -2.63374, -2.51474, -3.21527, -2.42037, -3.03338, -1.70032, -2.13882, -1.75019, -2.14203, -1.01183, -2.62849, -2.86736, -2.06114, -2.50354, -2.79983, 
2007_5: -3.43882, -3.96071, -3.45201, -4.39694, -1.98305, -1.92199, -3.3905, -2.90751, -3.04356, -0.0322385, -2.69378, -5.84454, -3.70315, -3.39023, -1.69521, -3.31977, -3.60305, -3.31323, -2.26418, -4.48876, -2.27986, -2.77001, -2.96008, -2.88179, -1.3421, -3.27289, -3.54046, -3.15624, -2.80109, -4.02212, 
2014_8: -2.7089, -2.51641, -1.3282, -4.43642, -5.01538, -2.98928, -3.85277, -3.83104, -2.86658, -1.46373, -4.23642, -3.76655, -3.94289, -3.40651, -0.894739, -4.02058, -2.24214, -2.45597, -4.16, -2.71465, -2.11434, -4.01597, -2.22862, -3.63669, -1.24455, -3.92438, -1.33204, -2.74195, -4.1607, -2.64816, 
2013_5: -3.22908, -4.22228, -1.93046, -4.40197, -1.9807, -2.41352, -2.71668, -3.52431, -2.74281, -1.16277, -4.22675, -3.4122, -3.39137, -3.33436, -2.15083, -2.71909, -1.92669, -3.01178, -3.19604, -2.65618, -2.21538, -2.64871, -1.4442, -3.23953, -2.11198, -3.82938, -2.03998, -2.95696, -2.71921, -3.43301, 
2013_6: -3.8803, -2.5686, -3.08758, -4.82244, -2.57625, -2.34162, -3.58607, -3.93536, -3.22434, -1.00875, -3.24198, -4.65759, -4.0863, -3.5276, -1.28541, -2.63363, -3.91745, -3.32484, -4.03564, -2.299, -2.20903, -4.56343, -3.60953, -2.2647, -2.22351, -3.38695, -2.24867, -3.66753, -3.03325, -2.98242, 
2001_1: -2.95798, -1.62659, -2.24695, -2.35944, -1.69114, -1.41629, -2.42357, -1.85649, -3.1066, -1.67633, -2.26967, -1.54873, -3.21518, -2.18806, -6.52793, -6.28332, -1.975, -3.33749, -2.25567, -3.35775, -1.28265, -1.73183, -3.05328, -2.74171, -1.49249, -2.89952, -1.33079, -3.52556, -1.98976, -3.24975, 
2001_2: -2.45801, -1.05224, -3.71609, -1.27984, 0.345273, 0.709465, -0.992402, -3.45196, -0.895541, 0.306826, -0.676493, -5.86353, -1.17686, -1.38524, -3.00266, 1.51897, -1.14087, -5.38179, -0.404598, -1.04098, -3.70556, -1.91115, -0.311288, -0.75079, -0.377089, -6.68712, -1.73433, -5.40546, -0.98652, -1.08427, 
2010_4: -3.69319, -3.33683, -2.82492, -3.57367, -2.04026, -2.41815, -2.78045, -2.59776, -2.59408, -1.72336, -3.6878, -3.652, -3.49329, -2.80562, -1.24716, -2.63614, -4.79317, -4.16114, -4.18344, -2.7872, -2.23783, -2.81384, -1.99267, -2.6823, -1.23232, -3.76037, -1.7366, -4.07767, -2.29053, -2.9284, 
2007_7: -3.15737, -2.81475, -3.73434, -3.35288, -2.52812, -2.28962, -3.74326, -2.77827, -1.78469, -1.11248, -2.23943, -2.75009, -3.74606, -2.5535, -0.393451, -2.16218, -2.48432, -3.46645, -2.47947, -3.54635, -3.12142, -3.16273, -3.33054, -3.56557, -1.51596, -3.48869, -2.50107, -2.27018, -2.77664, -3.16006, 
2017_8: -1.81026, -5.91358, -2.41977, -3.45816, -3.32125, -3.0574, -3.23477, -3.54296, -5.67091, -0.699133, -2.4305, -3.38099, -4.84369, -3.16686, -0.958259, -3.29584, -2.87342, -2.40982, -3.13845, -4.41313, -2.19068, -3.6221, -2.16549, -2.88646, -1.88523, -2.37292, -2.30654, -2.58443, -3.45053, -0.639168, 
2009_7: -2.76937, -3.69622, -3.00468, -3.80395, -2.5464, -3.19871, -3.56203, -3.29954, -1.59552, -1.00058, -3.20259, -4.83213, -3.56997, -3.3687, -1.08874, -2.90588, -3.43227, -3.74725, -3.85036, -3.39733, -2.66339, -2.54235, -2.28579, -2.86307, -1.28865, -2.85489, -2.88431, -2.62204, -6.27396, -3.19425, 
2003_2: -2.756, -2.59451, -7.00474, -2.55573, -2.1574, -2.06183, -2.07788, -1.72532, -1.40585, -5.21338, -3.67351, -1.60658, -2.67712, -0.925091, -1.45076, -2.4373, -3.45059, -2.5571, -2.27377, -2.72982, -2.42684, -2.17579, -1.87863, -2.71518, -0.94842, -2.59881, -6.8878, -5.07467, -3.85847, -2.91592, 
2008_8: -3.80383, -3.75242, -3.84193, -4.32961, -2.85196, -2.7618, -4.05394, -4.38806, -1.2094, -1.03434, -2.12465, -3.73164, -3.1814, -3.57894, -1.53647, -3.36407, -2.87789, -3.67222, -3.87688, -3.31901, -4.0565, -5.50862, -3.00032, -2.26473, -1.59365, -4.08485, -2.92736, -3.19763, -3.29233, -3.38712, 
2006_5: -2.92298, -2.86055, -2.75108, -2.97777, -2.3673, -2.44723, -2.43225, -3.08907, -2.74181, -0.737124, -5.11024, -3.61625, -3.24111, -4.366, -0.526429, -2.36101, -2.5035, -3.03048, -3.05406, -3.05316, -2.29064, -2.70772, -3.0627, -3.6622, -1.87836, -3.31702, -2.67295, -3.70979, -3.01077, -3.48128, 
2009_2: -3.38128, -3.40313, -3.70472, -3.1429, -1.39522, -2.56764, -4.01095, -2.78352, -2.84445, -1.18648, -3.50043, -3.29878, -3.7147, -3.707, -1.18381, -2.76069, -3.7309, -2.26035, -3.29716, -3.66279, -2.94739, -3.60515, -2.72874, -3.77323, -0.863269, -3.16219, -3.29401, -2.20821, -3.2322, -3.42895, 
2011_0: -4.61076, -5.23604, -3.04975, -3.58439, -2.28676, -2.36592, -3.33707, -2.54228, -1.89319, -0.575264, -3.47122, -4.01747, -2.93461, -8.92715, -1.36529, -2.12073, -3.20525, -2.78783, -5.06669, -4.09512, -2.24205, -2.2944, -2.15465, -2.78688, -1.25294, -4.08534, -3.834, -3.06868, -3.44131, -3.805, 
2006_1: -3.12837, -3.26702, -3.37674, -5.90277, -2.94752, -1.71226, -3.47922, -2.82828, -1.9822, -1.76795, -3.41858, -2.55934, -3.42165, -3.40408, -1.61652, -2.91433, -3.50596, -3.53168, -2.54978, -3.51439, -2.46152, -2.60078, -1.66456, -3.44787, 0.0120679, -3.28208, -3.20866, -3.56764, -3.00746, -3.65481, 
2004_8: -3.04475, -2.79678, -3.46989, -3.3061, -2.846, -3.87402, -3.02368, -8.61977, -1.46915, -0.364937, -3.15009, -3.19677, -2.88856, -4.48728, -0.735977, -2.09806, -2.63248, -2.35715, -2.87497, -3.51905, -2.69028, -3.74528, -3.71003, -3.15143, -1.17033, -3.09909, -2.24002, -2.88964, -2.75158, -3.82024, 
2010_8: -4.0705, -4.15192, -3.80333, -7.13901, -4.83687, -3.26051, -3.5138, -3.24153, -1.81174, -0.670042, -2.62421, -3.87157, -3.5156, -4.55649, -1.24709, -2.6067, -2.96414, -3.06828, -3.93417, -3.27718, -2.59257, -3.33046, -3.23983, -2.3763, -2.94104, -3.6932, -2.07035, -3.47046, -2.59417, -3.14956, 
2013_1: -3.73169, -3.67305, -2.69363, -3.50907, -2.44737, -1.66642, -3.03469, -3.32571, -4.75086, -2.15299, -4.38069, -3.82216, -2.75599, -2.00152, -1.1484, -2.25128, -2.94799, -3.30751, -5.46766, -3.16876, -1.55941, -1.55883, -2.76909, -2.78708, -1.06838, -3.31138, -2.86871, -3.75785, -2.20242, -4.15709, 
2000_0: -1.2859, -2.75401, -2.62644, -1.18349, -0.21056, -5.24348, -1.3908, -0.987294, -9.78523, -0.396914, -2.17141, -0.869593, -0.47234, -0.536001, -1.21024, -0.428048, -1.59927, -1.17766, -5.70657, -2.41376, -0.986265, -0.317182, -0.897447, -1.44935, -0.0775487, -0.990972, -2.83164, -4.3544, -3.21193, -0.881624, 
2005_1: -2.71428, -2.78597, -2.94043, -3.052, -1.63816, -1.57322, -2.07245, -1.84869, -1.93649, -0.701067, -4.25571, -2.79191, -2.54732, -3.2446, -3.18443, -1.13118, -4.34475, -2.04517, -1.92588, -2.95511, -1.52323, -3.05938, -5.03544, -1.96186, -2.84568, -3.11516, -2.75169, -5.90917, -7.03926, -2.88341, 
2002_8: -2.06793, -3.85508, -2.21331, -2.2244, -3.59141, -2.25839, -2.47883, -2.82023, -1.84947, -2.284, -2.36303, -5.08442, -2.4304, -2.47845, -5.78054, -1.74348, -1.87262, -3.1018, -4.32644, -2.27439, -1.81853, -1.29554, -5.67697, -6.70691, -4.37838, -2.04592, -1.20072, -1.33485, -2.2824, -1.81631, 
2002_0: -2.5643, -6.32783, -6.50072, -2.42193, -1.39391, -1.34173, -1.77246, -5.28894, -5.96626, -1.74666, -4.64244, -2.12617, -2.36434, -2.49772, -0.842337, -5.16614, -2.55678, -2.2909, -0.999595, -4.76057, -0.633701, -1.86843, -2.2783, -1.68597, 0.277779, -2.4214, -2.58508, -2.69653, -2.24171, -5.35997, 
2010_3: -3.99496, -3.22176, -3.18473, -3.77379, -1.94121, -2.47471, -3.56673, -3.85666, -2.44797, -1.12826, -3.09492, -3.67235, -3.63642, -3.33704, -0.84653, -3.04177, -3.82259, -3.71913, -3.50229, -3.97865, -1.43975, -2.76047, -1.73656, -3.14059, -1.0041, -3.13639, -2.16193, -3.38128, -2.36868, -3.65628, 
2002_7: -1.61007, -3.04695, -1.70132, -9.10791, -1.30921, -1.76135, -1.66541, -2.85201, -4.55006, -5.42243, -1.39442, -1.90033, -0.549804, -1.62176, -0.529078, -5.21391, -1.50315, -2.38523, -2.13808, -1.42383, -1.69734, -6.65633, -0.330188, -0.468182, -0.226425, -1.0414, -0.500249, -1.65861, -1.47148, -1.85865, 
2006_3: -3.2445, -2.72109, -3.48465, -3.3416, -2.3284, -1.6069, -2.84363, -2.51791, -3.00527, -1.03329, -2.69742, -2.8164, -3.28856, -3.43261, -0.618828, -3.1111, -2.6722, -3.12414, -2.74461, -2.45113, -2.93139, -2.05729, -1.19764, -2.69499, -1.17792, -2.7976, -2.11678, -3.02706, -2.24227, -4.37144, 
2006_8: -2.53258, -3.02888, -2.92764, -2.74158, -2.79417, -2.41156, -3.33401, -3.80861, -2.86172, -0.680547, -2.73548, -3.17815, -3.4146, -2.76851, -1.08881, -3.0667, -2.57927, -3.23957, -3.9272, -5.32239, -2.7004, -2.57585, -1.63952, -2.04235, -1.15474, -6.12125, -1.43165, -2.70839, -2.91262, -2.61775, 
2001_5: -1.59465, -1.06986, -4.74176, -2.01135, -2.4057, -1.05271, -5.28167, -5.0762, -1.47028, -1.67235, -2.8143, -1.37551, -1.741, -0.790908, -0.698501, -0.412225, -3.65533, -1.32461, -1.8568, -1.58902, -3.26753, -1.52565, -0.848291, -0.558153, -1.05837, -1.82608, -1.69775, -1.29423, -3.79637, -1.41078, 
2007_1: -2.92004, -3.51038, -2.83067, -3.63356, -2.77754, -2.36276, -3.14215, -2.92342, -2.99389, -0.40823, -3.07944, -2.4819, -3.41782, -2.81267, -1.01755, -5.97761, -3.09362, -3.37116, -2.97682, -2.71145, -2.43011, -1.9611, -2.11675, -2.15748, -0.492032, -2.99952, -1.70968, -3.85312, -2.54065, -3.28093, 
2002_4: -1.91053, -2.88804, -1.34529, -1.70633, -2.91045, -2.46343, -1.5461, -1.4069, -1.53103, -0.634726, -1.98714, -3.50028, -1.29669, -0.900476, -1.34367, -0.666385, -1.15679, -1.46507, -1.46491, -1.89566, -0.375491, -1.58231, -0.477784, -1.24696, -3.8506, -3.32995, -1.92726, -1.49447, -1.65384, -1.3821, 
2006_6: -3.20362, -7.29496, -3.61631, -9.79584, -3.06008, -1.76375, -2.91512, -9.27772, -2.26202, -1.42661, -2.83395, -3.24552, -3.08594, -2.47768, -0.594872, -2.00779, -2.93565, -3.2464, -2.31111, -3.33306, -2.46271, -2.93906, -2.00265, -2.25256, -1.56937, -3.7038, -1.35957, -1.98373, -3.13092, -3.5076, 
2007_4: -3.56085, -4.19269, -3.67651, -3.8784, -2.72717, -2.65619, -3.4912, -2.85412, -2.77242, -1.18876, -3.42557, -2.34969, -3.50598, -2.27263, -1.53642, -2.51918, -2.84867, -2.80282, -3.00061, -3.1994, -3.01518, -2.01709, -2.38747, -2.89559, -0.260727, -3.15762, -2.62979, -1.43452, -2.91015, -3.91833, 
2005_4: -3.01686, -3.14001, -2.99421, -3.52184, -2.25954, -1.0801, -3.17926, -2.39112, -6.76345, -0.856581, -3.1451, -2.39378, -2.7884, -2.53181, -0.76777, -1.71018, -3.99834, -2.26555, -3.5623, -3.06629, -2.62538, -1.85219, -2.51374, -1.93309, -0.913668, -1.83358, -2.75103, -3.36018, -3.95032, -2.75635, 
2000_4: -1.5536, -4.34762, -1.21008, -1.52564, -3.58006, -1.27753, -0.433301, -3.8298, -0.966944, -0.780898, -1.65508, 0.130185, -0.650533, -0.391501, 0.0716051, -0.250466, -1.74191, -1.43163, -0.632859, -6.4399, -0.647629, -0.607237, -0.575735, -2.05025, -1.4915, -1.61558, -0.527701, -1.09747, -0.850265, -1.88726, 
2001_3: -1.3307, -0.983351, -1.56794, -6.9867, -3.26815, -0.777615, -0.915585, -1.89614, -2.31707, -0.938669, -1.75381, -4.8423, -1.3273, -1.70508, -0.26712, -0.949337, -1.09813, -5.71753, -4.57772, -1.17771, 0.0148674, -0.608404, -1.22828, -8.06769, -0.748547, -6.18355, -4.99844, -0.954476, -1.51707, -1.70888, 
2004_1: -2.38471, -2.05422, -3.72757, -2.81807, -2.35835, -1.72504, -2.17357, -1.81663, -2.16463, -0.820074, -2.85828, -1.92224, -3.55349, -2.12657, -3.02145, -2.63782, -2.70619, -2.34788, -1.83257, -2.43402, -1.21744, -1.82669, -6.71392, -2.8255, -0.87927, -6.44772, -4.11095, -5.27161, -2.00819, -2.42036, 
2006_4: -3.58637, -3.33488, -3.11677, -4.02218, -3.2043, -0.901537, -3.46644, -2.4767, -2.05029, -1.52799, -3.90222, -2.89625, -3.51762, -2.28335, -1.97409, -2.05319, -3.10628, -2.95294, -2.7458, -4.09013, -2.90193, -3.07667, -2.65616, -2.84033, -1.17445, -3.33897, -3.14564, -2.65656, -2.41203, -3.32263, 
2003_5: -2.46733, -1.27499, -2.20235, -2.92707, -1.75414, -0.478702, -5.74666, -1.36751, -3.5899, -0.80574, -2.23326, -3.26594, -5.23257, -2.60404, -0.591086, -0.757216, -1.93404, -3.96176, -7.43252, -5.75705, -0.710708, -1.00957, -1.98634, -1.6466, -0.221488, -1.25761, -1.66761, -0.86165, -2.18549, -2.82376, 
2006_2: -4.02392, -2.95892, -4.42874, -3.33284, -3.46027, -1.75645, -2.71383, -1.67249, -2.17396, -0.822104, -2.23975, -2.10823, -2.41031, -2.4983, -0.762997, -0.929687, -3.41945, -2.49588, -2.58993, -3.24057, -1.58126, -2.41551, -3.1578, -2.1941, -0.677689, -3.63104, -4.11688, -2.62964, -2.31723, -3.3294, 
2003_0: -1.97209, -2.76956, -2.63435, -1.60805, -1.52966, -1.61229, -4.02815, -0.592027, -1.85023, -1.72996, -1.82697, -1.52592, -2.61943, -1.4955, -1.74244, -1.38441, -4.24632, -1.8157, -4.57863, -2.14802, -2.04367, -2.28466, -1.86163, -2.12637, -1.08663, -2.02323, -2.60456, -1.64691, -3.6493, -6.54667, 
2001_8: -9.80751, -3.01548, -5.30138, -4.96214, -1.72288, -1.08407, -1.65301, -0.874163, -0.877342, -0.756488, -2.01395, -0.33601, -3.75593, -2.58516, -2.54772, -1.77507, -5.14057, -0.933372, -3.67124, -1.43704, -3.55766, -1.74131, -2.52907, -0.826027, 0.164947, -6.18684, -1.84195, -1.89906, -1.99348, -6.57388, 
2000_5: -1.06788, -2.27516, -0.92018, -1.1837, -3.46402, -1.29461, -3.85127, -2.18966, -3.98664, -3.11559, -5.23471, -1.29518, -1.171, -5.07667, -1.21825, -4.13557, -5.46415, -0.629362, -0.827751, -1.80944, -0.913993, -0.530729, -1.69393, -4.91447, -0.654779, -1.23731, -3.03338, -4.04146, -4.27356, -0.976939, 
2005_8: -2.98192, -2.85626, -3.67337, -4.11402, -3.50001, -2.89758, -3.48522, -3.21345, -1.4782, -0.411861, -2.80897, -5.5886, -3.28348, -3.19552, -1.20676, -3.01433, -2.31955, -2.98719, -3.43123, -2.95503, -3.33127, -2.52493, -2.21783, -1.68434, -2.9933, -7.41505, -2.6219, -4.03336, -3.13113, -3.72712, 
2001_4: -2.29932, -0.911333, -1.28752, -1.69085, -1.02428, -4.07873, -4.25226, -2.03988, -2.44422, -1.62955, -1.09876, -1.14846, -0.30978, -6.2119, -0.405008, 0.220614, -0.854327, -1.13728, 0.384506, -7.99776, -2.19968, -0.972525, -0.296478, -5.9453, -0.59482, -0.718147, -1.30605, -1.55952, -0.665286, -1.45481, 
2000_2: -4.39716, -2.3547, -5.79482, -1.22166, -1.02594, -0.643007, -2.19647, -0.820096, -3.56593, -0.0252892, -1.13262, -0.933797, -1.24664, -3.31435, -1.16653, -4.27214, -1.22832, -1.89203, -0.831617, -0.818174, -2.54128, -1.16132, -2.90869, -0.670454, -2.44806, -3.40774, -1.1007, -1.46411, -1.29728, -5.51755, 
2003_4: -2.27168, -2.35256, -2.93185, -2.65496, -1.70676, -1.39302, -1.85771, -1.63312, -4.08698, -2.38109, -2.52492, -2.6869, -2.46132, -1.97128, -1.18042, -1.80786, -1.84307, -2.13282, -4.68944, -4.22168, -2.11668, -2.52943, -2.06123, -1.99616, -0.527991, -2.22605, -1.93197, -4.0885, -2.32703, -2.64648, 
2000_8: -2.72613, -1.56154, 0.125408, -0.869527, -6.49455, 0.747739, 0.125533, -1.15323, -0.442291, 1.54593, -2.23812, -0.145773, -3.01829, -2.66274, 1.19627, -1.09903, 1.03379, 0.182645, -2.35368, -0.549769, 0.85889, 0.568188, -0.336908, -0.0632749, 2.16649, -0.311518, -7.54056, -4.92741, -0.600239, -0.703603, 
2001_6: -1.64468, -2.60937, -1.84175, -0.812914, -1.88471, -1.27624, -1.22356, -1.10578, -1.47082, -0.873498, -3.05288, -8.17973, -1.93782, -1.03158, -1.96883, -0.864185, -3.7826, -0.789368, -1.75876, -4.37342, -4.52115, -0.92654, -1.45483, -0.98486, -1.06197, -3.22608, -1.13646, -1.36742, -1.53082, -2.00445, 
2001_0: -5.6101, -1.33104, -1.60055, -4.31167, -3.52078, -0.252176, -1.29727, -1.4749, -1.15868, -2.01639, -6.40704, -0.542398, -1.42444, -1.10478, -2.69234, -6.70141, -6.04761, -1.57111, -2.08733, -5.62289, -3.18147, -5.7184, -1.58323, -0.83785, -0.479451, -1.17105, -1.42669, -2.27949, -4.15271, -1.0526, 
